,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.27.0,0.10173012144860014,0.12103036093388121,-0.1335128305647343,0.02078568773423821,0.10128549204871913,0.18312310322078068,0.3397799716159459,0.0006890195631342794
v_Intercept_subj.29.0,-0.6536853613492281,0.13999951364809754,-0.9287197161216477,-0.7479858301315593,-0.6540339875402328,-0.5590634768921527,-0.3794530633308514,0.0006747359897164224
v_Intercept_subj.30.0,0.41733452841794205,0.1406726405202173,0.1418307228748552,0.32201088697745817,0.41666323992190146,0.5125378871678055,0.6955597632409906,0.0007010774264512799
v_Intercept_subj.31.0,-0.7334192525345267,0.1497744270235738,-1.028666497652755,-0.8345183025126366,-0.7333852058077835,-0.6316956573008009,-0.4424977052955054,0.0009334625883749834
v_Intercept_subj.32.0,0.17265922815207194,0.12081221202281917,-0.06479873621884685,0.09172372977657069,0.17236052263348217,0.25488293942198553,0.4083303768284893,0.0005680870845312643
v_Intercept_subj.33.0,0.2986955639763963,0.14396482480941686,0.016797811019939504,0.20181276432041717,0.2988242345329868,0.3961022041834352,0.5782026058225403,0.0006237096330055096
v_Intercept_subj.34.0,-0.3325487431311914,0.12400912819098078,-0.5770356376395454,-0.4163046887303772,-0.33217257111916604,-0.24799785291248655,-0.09125363881553339,0.0005646244769639535
v_Intercept_subj.35.0,-0.20866061013594972,0.11865498853994233,-0.44353352324663126,-0.2888597170509353,-0.2079630466771782,-0.12841539508077385,0.02379488276131736,0.0005695303965836589
v_Intercept_subj.36.0,0.15551466550461487,0.1317639690364595,-0.10305698455949325,0.06712502405200185,0.15579112388355412,0.24386722762407964,0.41494249647885556,0.0006314763874588694
v_Intercept_subj.37.0,0.22251603381798418,0.09656114019323073,0.03317524563220114,0.15785268955190873,0.221786404960012,0.28709216636089924,0.4126658181731868,0.00047768740534522204
v_Intercept_subj.39.0,0.16214319985319983,0.1330294287108398,-0.09880124937752618,0.07198218734259029,0.16201883279348944,0.2517392644636094,0.42329178248989247,0.0006182770313330129
v_Intercept_subj.40.0,0.19588326419027002,0.11320640608021795,-0.027839167128596534,0.1197641611047631,0.19591197849137365,0.2722232546581861,0.4180032106475646,0.0004951021823376661
v_Intercept_subj.41.0,0.02590731108092865,0.11852436597860713,-0.20727416412930422,-0.05448150128579468,0.025545572779880843,0.10622152051176847,0.2569660114924685,0.000560047624544724
